Time,Retention
5.227999999,0.461164803835758
5.229,0.461067580713459
5.23,0.460970972433601
5.231,0.460871355839648
5.232,0.460773053497058
5.233,0.460679195680951
5.234,0.460581546388181
5.235,0.460476793200022
5.236,0.460375601971633
5.237,0.460275065395341
5.237999999,0.460175675460995
5.239,0.460071990161641
5.24,0.459972832878645
5.240999999,0.459869505009644
5.242,0.459770004544859
5.243,0.459662204176187
5.243999999,0.459556107313866
5.245,0.459457072185121
5.246,0.459356737912761
5.247,0.459245528870714
5.248,0.459134234150932
5.249,0.459031062086835
5.25,0.458922875346903
5.250999999,0.458809236087922
5.252,0.458693273107689
5.253,0.458582320327443
5.253999999,0.458465291381122
5.255,0.45834380136484
5.256,0.458227150456117
5.256999999,0.458112655077578
5.258,0.458000430654917
5.259,0.457890744302922
5.259999999,0.457778364014882
5.261,0.457667180828933
5.262,0.457559087165083
5.263,0.457441803556033
5.264,0.457328459352645
5.265,0.457220471469687
5.266,0.457102087464847
5.266999999,0.456983955867143
5.268,0.456871482791617
5.269,0.456756993550115
5.269999999,0.456638650577492
5.271,0.456530513639036
5.272,0.456424482555643
5.272999999,0.456317899024928
5.274,0.456200949013443
5.275,0.45608636604741
5.275999999,0.455976084568321
5.277,0.455864972951961
5.278,0.455750237643865
5.279,0.455634031415578
5.28,0.455525262087431
5.281,0.455407074596402
5.282,0.455288597512764
5.282999999,0.455162943136186
5.284,0.455050333417047
5.285,0.454937080630215
5.285999999,0.454814734899768
5.287,0.454702006957897
5.288,0.454592909111754
5.288999999,0.454478487446816
5.29,0.454355955031332
5.291,0.454243740998297
5.291999999,0.454131867196204
5.293,0.454016654181372
5.294,0.453897153897691
5.295,0.453780223223541
5.296,0.453666506166846
5.297,0.453551619555535
5.298,0.453433841041006
5.298999999,0.453320229756162
5.3,0.453209334385692
5.301,0.45309637433052
5.301999999,0.452977890082464
5.303,0.452868869946162
5.304,0.452764961408987
5.304999999,0.452657573555341
5.306,0.452555204266188
5.307,0.45246280793454
5.307999999,0.452365095552936
5.309,0.452265175341994
5.31,0.452166070070063
5.311,0.452068495954169
5.312,0.451971436778934
5.313,0.451867053057856
5.314,0.451767049690962
5.314999999,0.451668817576426
5.316,0.451574208676821
5.317,0.451472762584297
5.317999999,0.451378502567587
5.319,0.451283467343441
5.32,0.451189022663529
5.320999999,0.451087360687796
5.322,0.450988221530928
5.323,0.45089510673637
5.323999999,0.450796899097681
5.325,0.450701971169055
5.326,0.450605601198202
5.327,0.450512106482273
5.328,0.450407315306491
5.329,0.450308830372549
5.33,0.450213177551448
5.330999999,0.45011913960449
5.332,0.450016222548416
5.333,0.449912570633689
5.333999999,0.449812970274859
5.335,0.449713479492131
5.336,0.44960832523439
5.336999999,0.449505277297963
5.338,0.449413166607228
5.339,0.449315183628195
5.34,0.449207710730425
5.341,0.449095006323842
5.342,0.448986278633015
5.343,0.448882023444784
5.344,0.448773029433499
5.345,0.448660666562547
5.346,0.448560993282111
5.346999999,0.448459869068037
5.348,0.448345749382421
5.349,0.448234573490083
5.349999999,0.448129245236978
5.351,0.448018106039373
5.352,0.447905800590802
5.352999999,0.447790735255826
5.354,0.447676388938229
5.355,0.447567541940089
5.356,0.44745406649851
5.357,0.447343462897092
5.358,0.447240142384948
5.359,0.447138093533652
5.36,0.447020853936311
5.361,0.446903477285444
5.362,0.446790408537345
5.362999999,0.446672132815307
5.364,0.446549096391563
5.365,0.446430295816766
5.365999999,0.446318053019245
5.367,0.446200837366571
5.368,0.446078707657979
5.368999999,0.445957203899508
5.37,0.445835344929014
5.371,0.445715225296634
5.372,0.445592437896033
5.373,0.445471865466893
5.374,0.445351063500777
5.375,0.445233527477809
5.376,0.445097061322394
5.377,0.444969804422333
5.378,0.444854169081216
5.378999999,0.444729469060188
5.38,0.444596296102734
5.381,0.444474256673757
5.381999999,0.444352077280002
5.383,0.44422361391901
5.384,0.444103095574014
5.384999999,0.44397386026528
5.386,0.443848685819708
5.387,0.443726689376426
5.388,0.443597920970591
5.389,0.443466114272202
5.39,0.443342899207612
5.391,0.443220232041096
5.391999999,0.443088745761081
5.393,0.442970983848893
5.394,0.442849719872083
5.394999999,0.442719962328667
5.396,0.442595631626729
5.397,0.44247579710336
5.397999999,0.442358737564665
5.399,0.442237231625097
5.4,0.442126418320026
5.400999999,0.442005842273428
5.402,0.441892405347792
5.403,0.44177346308559
5.404,0.441656075711302
5.405,0.441545004304916
5.406,0.441432252358952
5.407,0.441321946351193
5.407999999,0.441209869957605
5.409,0.441105478524958
5.41,0.440997571446434
5.410999999,0.440891098649713
5.412,0.440784143479085
5.413,0.440677290096688
5.413999999,0.440569001779714
5.415,0.44045343887061
5.416,0.440344893677461
5.416999999,0.440245094759274
5.418,0.440140293360013
5.419,0.440035404158379
5.42,0.439933594050168
5.421,0.439834603377151
5.422,0.439731928447658
5.423,0.439624220748924
5.423999999,0.43952081259091
5.425,0.439418692570151
5.426,0.439317996205984
5.426999999,0.439214683862614
5.428,0.43911260654621
5.429,0.439012535551345
5.429999999,0.438913192706707
5.431,0.438813597310073
5.432,0.438716642896824
5.432999999,0.438619693296145
5.434,0.438515774187366
5.435,0.438412088344939
5.436,0.438318878824607
5.437,0.43822609158528
5.438,0.438126580841356
5.439,0.43802702685158
5.439999999,0.437935038262641
5.441,0.437834664516962
5.442,0.437727467366136
5.442999999,0.437625270083084
5.444,0.437527032601555
5.445,0.437427396173357
5.445999999,0.437326091885274
5.447,0.437222363234395
5.448,0.437122363061299
5.448999999,0.43701560097571
5.45,0.436902274679818
5.451,0.436798547304461
5.452,0.436698784869869
5.453,0.436597665582945
5.454,0.436487894056167
5.455,0.436384488650884
5.455999999,0.436285319417839
5.457,0.436177197953155
5.458,0.436069559338817
5.458999999,0.435967287814714
5.46,0.435867338412578
5.461,0.435759546485079
5.461999999,0.435652384518712
5.463,0.435549198539061
5.464,0.435447738270323
5.464999999,0.435345119078446
5.466,0.435234502829884
5.467,0.435135253919738
5.468,0.435030282251954
5.469,0.434924401377903
5.47,0.434814701794007
5.471,0.434711956592658
5.471999999,0.43461635753994
5.473,0.434511533324071
5.474,0.434410815726561
5.474999999,0.434313105052408
5.476,0.434212373550208
5.477,0.434103404242859
5.477999999,0.434002683597201
5.479,0.433904886861924
5.48,0.433803867407044
5.481,0.433700585452308
5.482,0.433600608390549
5.483,0.433506599785256
5.484,0.43341012686171
5.485,0.433308029164023
5.486,0.433209203435642
5.487,0.433118658381359
5.487999999,0.433017542422384
5.489,0.432910712693494
5.49,0.432809734928051
5.490999999,0.432721400304701
5.492,0.432625565565934
5.493,0.432520038844364
5.493999999,0.432422724746021
5.495,0.432329074922528
5.496,0.432229841237461
5.497,0.432122173988677
5.498,0.432023844657994
5.499,0.431931616146896
5.5,0.431837033768963
5.501,0.431735361049655
5.502,0.431636989509616
5.503,0.431544127664237
5.503999999,0.431442967352227
5.505,0.431343688699863
5.506,0.431240450010808
5.506999999,0.431144738592141
5.508,0.431042516678216
5.509,0.430936572867871
5.509999999,0.43083317893489
5.511,0.430734478982583
5.512,0.430627154114588
5.513,0.430518389187303
5.514,0.430419819285915
5.515,0.430309160920073
5.516,0.430198898494659
5.516999999,0.430091827479701
5.518,0.429991673158389
5.519,0.429883588419289
5.519999999,0.429774230046938
5.521,0.42966307369948
5.522,0.429558614051349
5.522999999,0.429451090320232
5.524,0.429330906132109
5.525,0.429214930106245
5.525999999,0.429112799245879
5.527,0.429004108324828
5.528,0.42888269540395
5.529,0.42876911285995
5.53,0.428672220552308
5.531,0.428577679005849
5.532,0.428469640078491
5.532999999,0.428368745496894
5.534,0.428267314613179
5.535,0.428165521933879
5.535999999,0.428049223340947
5.537,0.427935237863282
5.538,0.427823245184843
5.538999999,0.427721709229515
5.54,0.427612414582164
5.541,0.427492560356383
5.541999999,0.427387305408238
5.543,0.427276295479667
5.544,0.427165754340263
5.545,0.427056935710413
5.546,0.426956991614342
5.547,0.426852601800479
5.548,0.426745540081991
5.548999999,0.426638877327001
5.55,0.426529812496362
5.551,0.426421371027228
5.551999999,0.426313758060597
5.553,0.426207617136047
5.554,0.426099932595829
5.554999999,0.425993264904651
5.556,0.4258885346957
5.557,0.425776757109994
5.557999999,0.425680631383437
5.559,0.425580433824261
5.56,0.425475082847241
5.561,0.425375474116444
5.562,0.425281116760374
5.563,0.425177073744791
5.564,0.425079516389335
5.564999999,0.424989454527109
5.566,0.424894563805274
5.567,0.424801884473417
5.567999999,0.424705877313186
5.569,0.424610611600038
5.57,0.424518176378125
5.570999999,0.424427932099274
5.572,0.424334805644568
5.573,0.424246499836425
5.573999999,0.424159695345235
5.575,0.424063807170703
5.576,0.423966547477353
5.577,0.423873947457415
5.578,0.423787060693057
5.579,0.42369601723733
5.58,0.423607927789655
5.580999999,0.423517155369354
5.582,0.423425708736564
5.583,0.423333062413312
5.583999999,0.423238681281975
5.585,0.423139731861855
5.586,0.423040917343747
5.586999999,0.422947809176909
5.588,0.4228514084779
5.589,0.422754239194081
5.589999999,0.422659349467778
5.591,0.422570120121439
5.592,0.422476118793487
5.593,0.422384364173704
5.594,0.422286757526305
5.595,0.422187865664701
5.596,0.422088760419519
5.596999999,0.421989890166745
5.598,0.42188077468283
5.599,0.421772797771769
5.599999999,0.421672212971671
5.601,0.421564126244844
5.602,0.42145738578704
5.602999999,0.421354797217466
5.604,0.421254598914264
5.605,0.421148958675999
5.605999999,0.42104185763457
5.607,0.420930422371182
5.608,0.420815687167449
5.609,0.420708901488255
5.61,0.420597795266569
5.611,0.420485632209884
5.612,0.420378026273308
5.612999999,0.420268783218356
5.614,0.420149966429731
5.615,0.420030848093004
5.615999999,0.419915435087968
5.617,0.419800073503552
5.618,0.419689347033161
5.618999999,0.419572444934609
5.62,0.419457337114135
5.621,0.419345710224244
5.622,0.419228186855103
5.623,0.419106383764379
5.624,0.418993102688693
5.625,0.41887757824065
5.626,0.418759780098801
5.627,0.418638165469395
5.628,0.418513215244657
5.628999999,0.418392150342623
5.63,0.418266647157896
5.631,0.418141743202935
5.631999999,0.418021155489998
5.633,0.417904308159797
5.634,0.417788400132271
5.634999999,0.417672145030052
5.636,0.417556010677398
5.637,0.417442182258566
5.638,0.417329357461734
5.639,0.417214026196927
5.64,0.417099105844649
5.641,0.416981592849144
5.642,0.416866846311249
5.643,0.416753124103904
5.644,0.416640303283284
5.644999999,0.416525666013059
5.646,0.416413524760371
5.647,0.416302168482449
5.647999999,0.416192415043512
5.649,0.416082403984737
5.65,0.41597627487952
5.650999999,0.415876210398375
5.652,0.415774256560862
5.653,0.415667189403041
5.654,0.415555685745411
5.655,0.415452076232499
5.656,0.415350512132204
5.657,0.415246712353853
5.657999999,0.415150433730837
5.659,0.415060595347452
5.66,0.414963467754692
5.660999999,0.414869953932768
5.662,0.414772246923614
5.663,0.414676632760101
5.663999999,0.414585673131083
5.665,0.414493850448095
5.666,0.414402407975809
5.666999999,0.414315693619488
5.668,0.414233160467671
5.669,0.414141771854605
5.67,0.414055574480903
5.671,0.413970002616769
5.672,0.413879947114373
5.673,0.413786824956772
5.673999999,0.413691585683517
5.675,0.413597137842937
5.676,0.413502635521724
5.676999999,0.413413777239262
5.678,0.413318815719455
5.679,0.413231259855433
5.679999999,0.413146715715181
5.681,0.413051934494765
5.682,0.412958811542408
5.682999999,0.412871106354422
5.684,0.412784300405466
5.685,0.412693124715978
5.686,0.412603551563164
5.687,0.412512196178662
5.688,0.41241536481405
5.689,0.412321364630415
5.689999999,0.412218065675838
5.691,0.412120856569966
5.692,0.412023843214748
5.692999999,0.411930399893085
5.694,0.411830385908763
5.695,0.411730996204848
5.695999999,0.411635377063546
5.697,0.411535126097893
5.698,0.411436643017629
5.698999999,0.411336140707842
5.7,0.41123469086004
5.701,0.411129765312158
5.702,0.411029702924722
5.703,0.410926138088533
5.704,0.410826479847682
5.705,0.410727147416672
5.705999999,0.410626027935866
5.707,0.410526758554032
5.708,0.410422352388339
5.708999999,0.410320447084956
5.71,0.410217113191494
5.711,0.410114089207883
5.711999999,0.410007822269658
5.713,0.409900122427479
5.714,0.409788768869495
5.714999999,0.40967752173296
5.716,0.409566899369955
5.717,0.409454681998278
5.718,0.409353124109506
5.719,0.409245885231525
5.72,0.409134916346543
5.721,0.40902409130721
5.721999999,0.408912989568538
5.723,0.408804399137163
5.724,0.408694561788939
5.724999999,0.408583025947031
5.726,0.408473931473627
5.727,0.408366612575261
5.727999999,0.408253004131904
5.729,0.408141312650083
5.73,0.408033342668533
5.730999999,0.407926864819566
5.732,0.407822282823642
5.733,0.407719747825122
5.734,0.407616305462286
5.735,0.407512392844251
5.736,0.407410257798049
5.737,0.407307358792237
5.737999999,0.407205727870975
5.739,0.407101154854736
5.74,0.40699146974354
5.740999999,0.40688767554039
5.742,0.406788470512567
5.743,0.40668570081543
5.743999999,0.406579191517751
5.745,0.406478478078959
5.746,0.406381254226037
5.747,0.406277762923351
5.748,0.406177862656648
5.749,0.406070237921974
5.75,0.405974635578346
5.751,0.405881919485545
5.752,0.405782878665473
5.753,0.405689440630569
5.753999999,0.405594485050626
5.755,0.405495541505804
5.756,0.405392408240559
5.756999999,0.405299661671308
5.758,0.405201929538933
5.759,0.405105310274379
5.759999999,0.405013119349965
5.761,0.404913898525244
5.762,0.404819691776445
5.763,0.404717928611916
5.764,0.404614340727572
5.765,0.404512772436554
5.766,0.40441801786928
5.767,0.404314244733431
5.768,0.404212015180799
5.769,0.404114324709154
5.769999999,0.404013630460846
5.771,0.403907244951907
5.772,0.403801155925423
5.772999999,0.403700069541135
5.774,0.403597259597748
5.775,0.403489135691195
5.775999999,0.403376117816398
5.777,0.40327484032508
5.778,0.403169817963673
5.779,0.403066074827561
5.78,0.402964905091544
5.781,0.402855777896024
5.782,0.402754954456644
5.782999999,0.402650390744152
5.784,0.40253753978619
5.785,0.402432572121504
5.785999999,0.402327677299744
5.787,0.402219131573146
5.788,0.402109310609009
5.788999999,0.402004972867749
5.79,0.401894558860034
5.791,0.401790716953896
5.791999999,0.401685333301757
5.793,0.401574589339844
5.794,0.401468857215926
5.795,0.401363865110094
5.796,0.401263420885778
5.797,0.401159038576895
5.798,0.401059380756843
5.798999999,0.400959243550479
5.8,0.400858815022072
5.801,0.400757036051968
5.801999999,0.400648426303106
5.803,0.400539780475705
5.804,0.400437508861036
5.804999999,0.400334168225684
5.806,0.400218024386632
5.807,0.400105083580659
5.807999999,0.399992367858887
5.809,0.399881352829877
5.81,0.399769441995617
5.811,0.399663679235247
5.812,0.399560979415805
5.813,0.399460072694773
5.814,0.399355779487648
5.814999999,0.399245125566836
5.816,0.399138209585337
5.817,0.399032736520363
5.817999999,0.398932546341004
5.819,0.39882411496445
5.82,0.398726228610282
5.820999999,0.398629562045527
5.822,0.398524390667431
5.823,0.398418637306271
5.823999999,0.398317551951757
5.825,0.398214508837236
5.826,0.398109161929837
5.827,0.398011925591915
5.828,0.397905414709523
5.829,0.39780446746944
5.83,0.397704849237081
5.830999999,0.397607332473109
5.832,0.397508045582727
5.833,0.397410810063687
5.833999999,0.39731178497702
5.835,0.397213031590482
5.836,0.397113159551069
5.836999999,0.39701221760036
5.838,0.39691330392023
5.839,0.396819423510264
5.839999999,0.39672865775514
5.841,0.396630546684244
5.842,0.396530378894169
5.843,0.396435018770811
5.844,0.396343177191588
5.845,0.396242969959893
5.846,0.396141680494928
5.846999999,0.396045522501698
5.848,0.395941510716361
5.849,0.395835220138935
5.849999999,0.395733221692043
5.851,0.395631445661071
5.852,0.3955291961325
5.852999999,0.395428276803859
5.854,0.395325527033049
5.855,0.395216129561885
5.855999999,0.395108838048472
5.857,0.394998431218789
5.858,0.394888375344387
5.859,0.394787502050112
5.86,0.394684813006282
5.861,0.39457643825727
5.862,0.394470025596903
5.862999999,0.394364036067258
5.864,0.394249901672047
5.865,0.394138915153784
5.865999999,0.394030275782507
5.867,0.393920311663037
5.868,0.393810479003249
5.868999999,0.393703452467297
5.87,0.393595378074527
5.871,0.393487949754149
5.871999999,0.393374226812799
5.873,0.393261824421443
5.874,0.393148246269976
5.875,0.393040699235625
5.876,0.392932824548346
5.877,0.392822927866293
5.878,0.392716717770752
5.878999999,0.392614151240159
5.88,0.392506674949462
5.881,0.392394344968915
5.881999999,0.392288101108545
5.883,0.392177359337436
5.884,0.392074318921736
5.884999999,0.391971592815866
5.886,0.391867111201835
5.887,0.391763035446753
5.888,0.391663163564928
5.889,0.391560495114919
5.89,0.391457464195626
5.891,0.391359037185854
5.892,0.39125552717542
5.893,0.391153974428878
5.894,0.391049602633801
5.894999999,0.390944237873027
5.896,0.390839017272687
5.897,0.390737938935623
5.897999999,0.390638093167645
5.899,0.390534292621789
5.9,0.390435674989209
5.900999999,0.390330442072268
5.902,0.390228546281926
5.903,0.390123180274743
5.904,0.390016162925085
5.905,0.389915000433739
5.906,0.389816545969176
5.907,0.38972125157518
5.907999999,0.38961877291294
5.909,0.389524482068183
5.91,0.389431701500375
5.910999999,0.389343145000178
5.912,0.389251989203048
5.913,0.389162913371018
5.913999999,0.389079195113636
5.915,0.388990384505065
5.916,0.388896087158196
5.916999999,0.388801677634002
5.918,0.388714198704996
5.919,0.388626087962777
5.92,0.388534028889103
5.921,0.388440627680512
5.922,0.388351020642126
5.923,0.388261707681891
5.923999999,0.38817387577623
5.925,0.388082009938577
5.926,0.38799533231877
5.926999999,0.387908954464724
5.928,0.387818233532401
5.929,0.387729434836169
5.929999999,0.38764097960606
5.931,0.387557170044479
5.932,0.387473638935918
5.932999999,0.38739139044949
5.934,0.387303684171743
5.935,0.387216441121162
5.936,0.387129972154717
5.937,0.387044606848724
5.938,0.386960310707568
5.939,0.386871249789024
5.939999999,0.386787677328386
5.941,0.38670251146417
5.942,0.386616181869071
5.942999999,0.386526941645579
5.944,0.386441787186953
5.945,0.38635870409192
5.945999999,0.386272840377267
5.947,0.3861825266088
5.948,0.38609423919344
5.948999999,0.386006124168021
5.95,0.385913266476326
5.951,0.385823598332596
5.952,0.38573359585298
5.953,0.385646834097809
5.954,0.385558243309137
5.955,0.385463105481532
5.955999999,0.385371997953616
5.957,0.385279191985486
5.958,0.385180777717636
5.958999999,0.385083264691086
5.96,0.384986706167023
5.961,0.384891912935278
5.961999999,0.384791437526271
5.963,0.384689479273236
5.964,0.384591773616006
5.964999999,0.384494480731462
5.966,0.384388218454624
5.967,0.384284054814767
5.968,0.384181205881942
5.969,0.384076693282084
5.97,0.383972531646367
5.971,0.383864746549773
5.971999999,0.383758205897603
5.973,0.383654448598857
5.974,0.383541861251471
5.974999999,0.383430204429927
5.976,0.383323895772275
5.977,0.383215444741921
5.977999999,0.383110029387792
5.979,0.382999489222534
5.98,0.382894194332361
5.980999999,0.382784403610607
5.982,0.382676288282302
5.983,0.38256366796339
5.984,0.38245831361841
5.985,0.382353641159144
5.986,0.38224103737943
5.987,0.382132045758345
5.987999999,0.382020445254999
5.989,0.381908331103175
5.99,0.381796142977337
5.990999999,0.38168582997998
5.992,0.381577097983138
5.993,0.381467802838809
5.993999999,0.381359542922403
5.995,0.381251232929041
5.996,0.381149797023449
5.996999999,0.38104732938309
5.998,0.380943439409742
5.999,0.380842987602456
6,0.380741235473799
6.001,0.380631484773586
6.002,0.38052190418633
6.003,0.380416339254457
6.003999999,0.380313491526968
6.005,0.380206006384664
6.006,0.380099394294572
6.006999999,0.379997720010803
6.008,0.379894701310078
6.009,0.379795048588596
6.009999999,0.379694933942421
6.011,0.379602062071754
6.012,0.379508603774935
6.013,0.379417157712432
6.014,0.379322201400933
6.015,0.379228506506869
6.016,0.379138021533173
6.017,0.379045398638057
6.018,0.378956149339118
6.019,0.378872695837463
6.019999999,0.378789732653315
6.021,0.378699162011631
6.022,0.378616172892091
6.022999999,0.378538573211339
6.024,0.378462495252108
6.025,0.378377453325249
6.025999999,0.378301141688059
6.027,0.37822309459257
6.028,0.378145052047074
6.029,0.378063139845838
6.03,0.377973412161535
6.031,0.377893238926791
6.032,0.37781114939703
6.033,0.377732528969632
6.034,0.377645190010985
6.035,0.377571436634293
6.035999999,0.377492622950301
6.037,0.377414520161484
6.038,0.377336196609964
6.038999999,0.377260617211582
6.04,0.377184991730953
6.041,0.37709890464905
6.041999999,0.377019478859595
6.043,0.376937306369102
6.044,0.376855417665096
6.045,0.376770174633205
6.046,0.37668409709182
6.047,0.376599046650889
6.048,0.376514077000663
6.048999999,0.37642878309525
6.05,0.376342121947407
6.051,0.376260899460285
6.051999999,0.376172632132464
6.053,0.376084136160377
6.054,0.375995548114247
6.054999999,0.375905571874574
6.056,0.375815250471668
6.057,0.375720057287491
6.057999999,0.375629305652559
6.059,0.375537816703212
6.06,0.375448100266816
6.061,0.37534692690445
6.062,0.375252447014349
6.063,0.375153938887905
6.064,0.375057401832393
6.064999999,0.37495688827401
6.066,0.374856507860865
6.067,0.374761148911255
6.067999999,0.374664857764965
6.069,0.37456729561405
6.07,0.374469341902688
6.070999999,0.374372072207006
6.072,0.374275301124943
6.073,0.374174263199421
6.073999999,0.374077370815103
6.075,0.373978685723645
6.076,0.373882831949274
6.077,0.373782910635108
6.078,0.373686542133199
6.079,0.373587057111497
6.08,0.373486567287729
6.080999999,0.373387810323941
6.082,0.373286444533344
6.083,0.373187984377757
6.083999999,0.373096977074017
6.085,0.373002536617054
6.086,0.372906750575964
6.086999999,0.372809483751656
6.088,0.372710563052519
6.089,0.372607471111631
6.089999999,0.372506208034993
6.091,0.372407830488457
6.092,0.372309997007467
6.093,0.372217548808813
6.094,0.372120295818396
6.095,0.372024505386169
6.096,0.371929058498462
6.096999999,0.371844785435972
6.098,0.371758234676899
6.099,0.371669049547384
6.099999999,0.371581362175082
6.101,0.371493791881217
6.102,0.371404570211095
6.102999999,0.371314714945231
6.104,0.371225476789006
6.105,0.371143257786426
6.105999999,0.371065332874666
6.107,0.370983333712653
6.108,0.370897534619765
6.109,0.370818603907846
6.11,0.370741261926406
6.111,0.370660657618438
6.112,0.370578514281178
6.112999999,0.370505802108192
6.114,0.370431138464251
6.115,0.370351729286071
6.115999999,0.370270451302905
6.117,0.370192984183354
6.118,0.370119115209754
6.118999999,0.37004414596779
6.12,0.369963622577558
6.121,0.369888145863343
6.121999999,0.369817021427444
6.123,0.36973539782478
6.124,0.369656785509312
6.125,0.369577590547147
6.126,0.369499698680288
6.127,0.369422876352087
6.128,0.369341782983157
6.128999999,0.369266182252557
6.13,0.369194550644405
6.131,0.369118016803694
6.131999999,0.369036283138449
6.133,0.368955117733825
6.134,0.368871421786204
6.134999999,0.368785355076986
6.136,0.368700879472497
6.137,0.36861563967899
6.137999999,0.368534006570681
6.139,0.36845143745669
6.14,0.368369040284364
6.141,0.368284057280879
6.142,0.368199130026824
6.143,0.368112277087548
6.144,0.36802417261388
6.144999999,0.367938623338839
6.146,0.36785235126852
6.147,0.367763409198198
6.147999999,0.367673023732816
6.149,0.367582148636308
6.15,0.367491890239686
6.150999999,0.367402557618729
6.152,0.367315935964351
6.153,0.367229274827453
6.154,0.367139051350773
6.155,0.367046913147636
6.156,0.366957600572996
6.157,0.366864389867985
6.158,0.366766221899488
6.159,0.366670762518927
6.16,0.366574944754556
6.160999999,0.366480605032585
6.162,0.366378978060511
6.163,0.366283334863386
6.163999999,0.366189311393365
6.165,0.36609225927238
6.166,0.365989997028316
6.166999999,0.365892267134082
6.168,0.365794750080507
6.169,0.365700008659811
6.17,0.365606107379606
6.171,0.365511807168337
6.172,0.365424134669034
6.173,0.365333588132562
6.173999999,0.365233979944985
6.175,0.36513875055484
6.176,0.365044263590592
6.176999999,0.364951714726255
6.178,0.36486126836842
6.179,0.364765191229685
6.179999999,0.364675757717115
6.181,0.364588678784768
6.182,0.364494620276793
6.182999999,0.36439647374077
6.184,0.364306739277171
6.185,0.364212168546661
6.186,0.364118761905048
6.187,0.364026311133853
6.188,0.363934100891392
6.189,0.363845469146261
6.189999999,0.363755865363893
6.191,0.363668803429937
6.192,0.363579960745264
6.192999999,0.363494911317577
6.194,0.363408151001616
6.195,0.363322018961076
6.195999999,0.363234435959624
6.197,0.363155774656813
6.198,0.363072984751063
6.198999999,0.362987789956452
6.2,0.362908929511036
6.201,0.362824251742611
6.202,0.362737383945536
6.203,0.362651898006397
6.204,0.362569146700481
6.205,0.362482359410603
6.205999999,0.362401328140502
6.207,0.362319659507603
6.208,0.362231276047236
6.208999999,0.362144529037522
6.21,0.362057942613369
6.211,0.361971060717285
6.211999999,0.361888004796837
6.213,0.361802296657951
6.214,0.361714961663904
6.214999999,0.361626778240167
6.216,0.361537260734106
6.217,0.361444045377995
6.218,0.361357622578268
6.219,0.361272705727838
6.22,0.36118098921592
6.221,0.361088698358882
6.221999999,0.360993598277939
6.223,0.360899229923947
6.224,0.360802764033982
6.224999999,0.360704100795051
6.226,0.360609545315049
6.227,0.360515058278609
6.227999999,0.36042213793555
6.229,0.360326017525586
6.23,0.360227412935644
6.230999999,0.360133727263828
6.232,0.36003640256667
6.233,0.359938580419011
6.234,0.359837847295243
6.235,0.359738298190271
6.236,0.359635758589557
6.237,0.359536394846189
6.237999999,0.359438986159678
6.239,0.359344429115611
6.24,0.359245682718289
6.240999999,0.35914375142866
6.242,0.35904024166492
6.243,0.358936584713612
6.243999999,0.358831950737792
6.245,0.358726328561537
6.246,0.358626442404106
6.246999999,0.358520116537393
6.248,0.358425728519082
6.249,0.358325529223165
6.25,0.358222812804315
6.251,0.358126842560808
6.252,0.358022576645953
6.253,0.35792835358211
6.253999999,0.35783167090891
6.255,0.357738083238854
6.256,0.357635298329331
6.256999999,0.357543103073847
6.258,0.357446921118
6.259,0.35734609563897
6.259999999,0.35725610573969
6.261,0.357157823479441
6.262,0.357070948999708
6.262999999,0.356982102831678
6.264,0.356892881174043
6.265,0.356798705007441
6.266,0.356713087798039
6.267,0.356621839493962
6.268,0.356528956273275
6.269,0.35644033224084
6.269999999,0.356351489371407
6.271,0.356265654089343
6.272,0.356180131201593
6.272999999,0.356093354399713
6.274,0.356003444340266
6.275,0.355919318654135
6.275999999,0.355830599487963
6.277,0.355742663211797
6.278,0.355656176696552
6.279,0.355568897609423
6.28,0.355483098813991
6.281,0.355395199883583
6.282,0.355311112202465
6.283,0.355228433281928
6.284,0.355145269840573
6.285,0.35506290955579
6.285999999,0.354980225351411
6.287,0.354896601340432
6.288,0.354816158731083
6.288999999,0.354730285708383
6.29,0.354646482538735
6.291,0.354562309367197
6.291999999,0.354485048845163
6.293,0.354400271087296
6.294,0.354313122575252
6.295,0.354223650558643
6.296,0.35413428201222
6.297,0.35404620964214
6.298,0.353956448608285
6.299,0.353867752426112
6.3,0.353778008108076
6.301,0.35369228680431
6.301999999,0.353597857504628
6.303,0.353501966206508
6.304,0.3534092040164
6.304999999,0.35332125064634
6.306,0.353230196016265
6.307,0.353141385593065
6.307999999,0.353047291339271
6.309,0.352956660050931
6.31,0.35286043544637
6.311,0.352760914066937
6.312,0.352661944618869
6.313,0.352566313226349
6.314,0.352470006336148
6.314999999,0.352371234368994
6.316,0.352276730990025
6.317,0.352177736000985
6.317999999,0.352082380851118
6.319,0.351983580040642
6.32,0.351881792140464
6.320999999,0.351777437987145
6.322,0.351676668578325
6.323,0.351571172382013
6.323999999,0.351466149262223
6.325,0.351366080473161
6.326,0.351262436049695
6.327,0.35116032110451
6.328,0.351054984140333
6.329,0.350948898571611
6.33,0.350841728313251
6.330999999,0.35073952785057
6.332,0.350634516201203
6.333,0.350528865639347
6.333999999,0.350424189018854
6.335,0.350322837637955
6.336,0.350218521412294
6.336999999,0.350112398285999
6.338,0.350009354196691
6.339,0.349905744641042
6.339999999,0.34980334018855
6.341,0.349700765802816
6.342,0.349600823314973
6.343,0.349500801763886
6.344,0.349401830509412
6.345,0.349302201540509
6.346,0.349203311588348
6.346999999,0.349108386971598
6.348,0.34901205411088
6.349,0.348914260920085
